sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-E2-A1IG-01A	tumor	Primary Tumor	4.68474220398203	-2.54555841796266
TCGA-E2-A1IH-01A	tumor	Primary Tumor	0.09811588210028627	0.5054260700689988
TCGA-E2-A1IJ-01A	tumor	Primary Tumor	-0.6160511240447715	0.04114788294275912
TCGA-E2-A1IK-01A	tumor	Primary Tumor	-1.4713561583066952	-2.832253788651775
TCGA-E2-A1IL-01A	tumor	Primary Tumor	1.31266387232201	-0.7355368742813401
TCGA-E2-A1IN-01A	tumor	Primary Tumor	2.852619880160154	-2.921248430962097
TCGA-E2-A1IO-01A	tumor	Primary Tumor	0.2419289029149329	-1.8263698155460244
TCGA-E2-A1IU-01A	tumor	Primary Tumor	2.2938514363516482	-2.370146723617373
TCGA-E2-A1L6-01A	tumor	Primary Tumor	-0.1513524567485142	-0.20933640197306372
TCGA-E2-A1L8-01A	tumor	Primary Tumor	3.1850797712802956	-3.1243606106468653
TCGA-E2-A1L9-01A	tumor	Primary Tumor	0.9333829285247456	-0.6554131785441876
