method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypermethylated	GO:2000501	BP	regulation of natural killer cell chemotaxis	7	1	0.39318542103219	1
missMethyl_gometh	GO	hypermethylated	GO:2000502	BP	negative regulation of natural killer cell chemotaxis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000503	BP	positive regulation of natural killer cell chemotaxis	5	1	0.28035188988438	1
missMethyl_gometh	GO	hypermethylated	GO:2000504	BP	positive regulation of blood vessel remodeling	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000508	BP	regulation of dendritic cell chemotaxis	9	1	0.81177225751858	1
missMethyl_gometh	GO	hypermethylated	GO:2000509	BP	negative regulation of dendritic cell chemotaxis	1	0	1.00000000002232	1
missMethyl_gometh	GO	hypermethylated	GO:2000510	BP	positive regulation of dendritic cell chemotaxis	8	1	0.782737836984321	1
missMethyl_gometh	GO	hypermethylated	GO:2000511	BP	regulation of granzyme A production	1	0	0.999999999976777	1
missMethyl_gometh	GO	hypermethylated	GO:2000513	BP	positive regulation of granzyme A production	1	0	0.999999999976777	1
missMethyl_gometh	GO	hypermethylated	GO:2000514	BP	regulation of CD4-positive, alpha-beta T cell activation	83	19	0.537772279759325	1
missMethyl_gometh	GO	hypermethylated	GO:2000515	BP	negative regulation of CD4-positive, alpha-beta T cell activation	36	8	0.492670811262656	1
missMethyl_gometh	GO	hypermethylated	GO:2000516	BP	positive regulation of CD4-positive, alpha-beta T cell activation	47	12	0.369925096936429	1
missMethyl_gometh	GO	hypermethylated	GO:2000517	BP	regulation of T-helper 1 cell activation	1	0	0.999999999976777	1
missMethyl_gometh	GO	hypermethylated	GO:2000518	BP	negative regulation of T-helper 1 cell activation	1	0	0.999999999976777	1
missMethyl_gometh	GO	hypermethylated	GO:2000520	BP	regulation of immunological synapse formation	4	3	0.0322390449744712	0.413313482909229
missMethyl_gometh	GO	hypermethylated	GO:2000521	BP	negative regulation of immunological synapse formation	2	1	0.257076867083443	1
missMethyl_gometh	GO	hypermethylated	GO:2000522	BP	positive regulation of immunological synapse formation	2	2	0.0786432743586054	0.690409059063556
missMethyl_gometh	GO	hypermethylated	GO:2000523	BP	regulation of T cell costimulation	5	1	0.433537425042972	1
missMethyl_gometh	GO	hypermethylated	GO:2000524	BP	negative regulation of T cell costimulation	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000525	BP	positive regulation of T cell costimulation	2	1	0.191071533794204	1
missMethyl_gometh	GO	hypermethylated	GO:2000526	BP	positive regulation of glycoprotein biosynthetic process involved in immunological synapse formation	1	1	0.122507197929501	0.864118665856105
missMethyl_gometh	GO	hypermethylated	GO:2000527	BP	regulation of myeloid dendritic cell chemotaxis	1	0	1.00000000000747	1
missMethyl_gometh	GO	hypermethylated	GO:2000529	BP	positive regulation of myeloid dendritic cell chemotaxis	1	0	1.00000000000747	1
missMethyl_gometh	GO	hypermethylated	GO:2000532	BP	regulation of renal albumin absorption	1	0	1.00000000004116	1
missMethyl_gometh	GO	hypermethylated	GO:2000534	BP	positive regulation of renal albumin absorption	1	0	1.00000000004116	1
missMethyl_gometh	GO	hypermethylated	GO:2000535	BP	regulation of entry of bacterium into host cell	7	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000536	BP	negative regulation of entry of bacterium into host cell	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000537	BP	regulation of B cell chemotaxis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000538	BP	positive regulation of B cell chemotaxis	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000539	BP	regulation of protein geranylgeranylation	1	0	0.999999999996615	1
missMethyl_gometh	GO	hypermethylated	GO:2000541	BP	positive regulation of protein geranylgeranylation	1	0	0.999999999996615	1
missMethyl_gometh	GO	hypermethylated	GO:2000543	BP	positive regulation of gastrulation	6	5	0.0217621323146321	0.317593466018552
missMethyl_gometh	GO	hypermethylated	GO:2000544	BP	regulation of endothelial cell chemotaxis to fibroblast growth factor	9	3	0.200618085948846	1
missMethyl_gometh	GO	hypermethylated	GO:2000545	BP	negative regulation of endothelial cell chemotaxis to fibroblast growth factor	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000546	BP	positive regulation of endothelial cell chemotaxis to fibroblast growth factor	3	2	0.148873876040427	0.938756352401683
missMethyl_gometh	GO	hypermethylated	GO:2000547	BP	regulation of dendritic cell dendrite assembly	3	1	0.200993913711883	1
missMethyl_gometh	GO	hypermethylated	GO:2000548	BP	negative regulation of dendritic cell dendrite assembly	1	0	1.00000000000747	1
missMethyl_gometh	GO	hypermethylated	GO:2000549	BP	positive regulation of dendritic cell dendrite assembly	1	0	0.99999999997288	1
missMethyl_gometh	GO	hypermethylated	GO:2000551	BP	regulation of T-helper 2 cell cytokine production	11	3	0.51392962143511	1
missMethyl_gometh	GO	hypermethylated	GO:2000552	BP	negative regulation of T-helper 2 cell cytokine production	2	1	0.266674844733481	1
missMethyl_gometh	GO	hypermethylated	GO:2000553	BP	positive regulation of T-helper 2 cell cytokine production	9	2	0.723270541306046	1
missMethyl_gometh	GO	hypermethylated	GO:2000554	BP	regulation of T-helper 1 cell cytokine production	8	3	0.073070280707602	0.662935091677529
missMethyl_gometh	GO	hypermethylated	GO:2000556	BP	positive regulation of T-helper 1 cell cytokine production	8	3	0.073070280707602	0.662935091677529
missMethyl_gometh	GO	hypermethylated	GO:2000557	BP	regulation of immunoglobulin production in mucosal tissue	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000558	BP	positive regulation of immunoglobulin production in mucosal tissue	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000559	BP	regulation of CD24 production	1	0	1.00000000004124	1
missMethyl_gometh	GO	hypermethylated	GO:2000560	BP	positive regulation of CD24 production	1	0	1.00000000004124	1
missMethyl_gometh	GO	hypermethylated	GO:2000561	BP	regulation of CD4-positive, alpha-beta T cell proliferation	22	4	0.58469414373716	1
missMethyl_gometh	GO	hypermethylated	GO:2000562	BP	negative regulation of CD4-positive, alpha-beta T cell proliferation	12	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000563	BP	positive regulation of CD4-positive, alpha-beta T cell proliferation	10	4	0.206757043808785	1
missMethyl_gometh	GO	hypermethylated	GO:2000564	BP	regulation of CD8-positive, alpha-beta T cell proliferation	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000565	BP	negative regulation of CD8-positive, alpha-beta T cell proliferation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000566	BP	positive regulation of CD8-positive, alpha-beta T cell proliferation	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000567	BP	regulation of memory T cell activation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000568	BP	positive regulation of memory T cell activation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000569	BP	regulation of T-helper 2 cell activation	1	0	1.00000000000385	1
missMethyl_gometh	GO	hypermethylated	GO:2000570	BP	positive regulation of T-helper 2 cell activation	1	0	1.00000000000385	1
missMethyl_gometh	GO	hypermethylated	GO:2000571	BP	regulation of interleukin-4-dependent isotype switching to IgE isotypes	1	0	0.999999999995761	1
missMethyl_gometh	GO	hypermethylated	GO:2000572	BP	positive regulation of interleukin-4-dependent isotype switching to IgE isotypes	1	0	0.999999999995761	1
missMethyl_gometh	GO	hypermethylated	GO:2000573	BP	positive regulation of DNA biosynthetic process	53	10	0.911135835378123	1
missMethyl_gometh	GO	hypermethylated	GO:2000583	BP	regulation of platelet-derived growth factor receptor-alpha signaling pathway	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000584	BP	negative regulation of platelet-derived growth factor receptor-alpha signaling pathway	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000586	BP	regulation of platelet-derived growth factor receptor-beta signaling pathway	8	3	0.61354258620038	1
missMethyl_gometh	GO	hypermethylated	GO:2000587	BP	negative regulation of platelet-derived growth factor receptor-beta signaling pathway	4	1	0.816094666398241	1
missMethyl_gometh	GO	hypermethylated	GO:2000588	BP	positive regulation of platelet-derived growth factor receptor-beta signaling pathway	3	1	0.786059574724332	1
missMethyl_gometh	GO	hypermethylated	GO:2000589	BP	regulation of metanephric mesenchymal cell migration	4	2	0.359393496434782	1
missMethyl_gometh	GO	hypermethylated	GO:2000590	BP	negative regulation of metanephric mesenchymal cell migration	1	0	1.00000000004116	1
missMethyl_gometh	GO	hypermethylated	GO:2000591	BP	positive regulation of metanephric mesenchymal cell migration	3	2	0.294852867850577	1
missMethyl_gometh	GO	hypermethylated	GO:2000592	BP	regulation of metanephric DCT cell differentiation	2	2	0.163870079419327	0.963283481456404
missMethyl_gometh	GO	hypermethylated	GO:2000594	BP	positive regulation of metanephric DCT cell differentiation	2	2	0.163870079419327	0.963283481456404
missMethyl_gometh	GO	hypermethylated	GO:2000595	BP	regulation of optic nerve formation	1	1	0.419542483894907	1
missMethyl_gometh	GO	hypermethylated	GO:2000597	BP	positive regulation of optic nerve formation	1	1	0.419542483894907	1
missMethyl_gometh	GO	hypermethylated	GO:2000601	BP	positive regulation of Arp2/3 complex-mediated actin nucleation	8	2	0.689738470968022	1
missMethyl_gometh	GO	hypermethylated	GO:2000606	BP	regulation of cell proliferation involved in mesonephros development	1	0	0.999999999980312	1
missMethyl_gometh	GO	hypermethylated	GO:2000607	BP	negative regulation of cell proliferation involved in mesonephros development	1	0	0.999999999980312	1
missMethyl_gometh	GO	hypermethylated	GO:2000609	BP	regulation of thyroid hormone generation	7	3	0.279436031049113	1
missMethyl_gometh	GO	hypermethylated	GO:2000611	BP	positive regulation of thyroid hormone generation	5	1	0.836103138023886	1
missMethyl_gometh	GO	hypermethylated	GO:2000612	BP	regulation of thyroid-stimulating hormone secretion	1	1	0.389739357805892	1
missMethyl_gometh	GO	hypermethylated	GO:2000622	BP	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	14	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000623	BP	negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	9	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000625	BP	regulation of miRNA catabolic process	9	1	0.89750852531928	1
missMethyl_gometh	GO	hypermethylated	GO:2000626	BP	negative regulation of miRNA catabolic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000627	BP	positive regulation of miRNA catabolic process	7	1	0.819069065706563	1
missMethyl_gometh	GO	hypermethylated	GO:2000628	BP	regulation of miRNA metabolic process	90	30	0.246383741224166	1
missMethyl_gometh	GO	hypermethylated	GO:2000629	BP	negative regulation of miRNA metabolic process	30	10	0.42668521136698	1
missMethyl_gometh	GO	hypermethylated	GO:2000630	BP	positive regulation of miRNA metabolic process	65	21	0.397168218404259	1
missMethyl_gometh	GO	hypermethylated	GO:2000631	BP	regulation of pre-miRNA processing	5	2	0.259190422131231	1
missMethyl_gometh	GO	hypermethylated	GO:2000632	BP	negative regulation of pre-miRNA processing	3	2	0.125549699774752	0.875448326720678
missMethyl_gometh	GO	hypermethylated	GO:2000633	BP	positive regulation of pre-miRNA processing	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000634	BP	regulation of primary miRNA processing	6	2	0.502012604531269	1
missMethyl_gometh	GO	hypermethylated	GO:2000635	BP	negative regulation of primary miRNA processing	4	1	0.63099340340032	1
missMethyl_gometh	GO	hypermethylated	GO:2000636	BP	positive regulation of primary miRNA processing	2	1	0.573867679779494	1
missMethyl_gometh	GO	hypermethylated	GO:2000637	BP	positive regulation of miRNA-mediated gene silencing	12	3	0.592406658775391	1
missMethyl_gometh	GO	hypermethylated	GO:2000638	BP	regulation of SREBP signaling pathway	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000639	BP	negative regulation of SREBP signaling pathway	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000640	BP	positive regulation of SREBP signaling pathway	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000641	BP	regulation of early endosome to late endosome transport	19	3	0.880279117836044	1
missMethyl_gometh	GO	hypermethylated	GO:2000642	BP	negative regulation of early endosome to late endosome transport	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000643	BP	positive regulation of early endosome to late endosome transport	9	1	0.933821943869647	1
missMethyl_gometh	GO	hypermethylated	GO:2000644	BP	regulation of receptor catabolic process	12	1	0.95830057654136	1
missMethyl_gometh	GO	hypermethylated	GO:2000645	BP	negative regulation of receptor catabolic process	3	1	0.663624461448873	1
missMethyl_gometh	GO	hypermethylated	GO:2000646	BP	positive regulation of receptor catabolic process	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000647	BP	negative regulation of stem cell proliferation	28	8	0.376845820824962	1
missMethyl_gometh	GO	hypermethylated	GO:2000648	BP	positive regulation of stem cell proliferation	55	24	0.00335894991838426	0.085906294487992
missMethyl_gometh	GO	hypermethylated	GO:2000649	BP	regulation of sodium ion transmembrane transporter activity	35	11	0.361324327204383	1
missMethyl_gometh	GO	hypermethylated	GO:2000650	BP	negative regulation of sodium ion transmembrane transporter activity	11	2	0.81690773831328	1
missMethyl_gometh	GO	hypermethylated	GO:2000651	BP	positive regulation of sodium ion transmembrane transporter activity	12	3	0.732754227796999	1
missMethyl_gometh	GO	hypermethylated	GO:2000654	BP	regulation of cellular response to testosterone stimulus	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000655	BP	negative regulation of cellular response to testosterone stimulus	1	0	0.999999999978891	1
missMethyl_gometh	GO	hypermethylated	GO:2000659	BP	regulation of interleukin-1-mediated signaling pathway	12	1	0.859939878256231	1
missMethyl_gometh	GO	hypermethylated	GO:2000660	BP	negative regulation of interleukin-1-mediated signaling pathway	9	1	0.795957927277042	1
missMethyl_gometh	GO	hypermethylated	GO:2000661	BP	positive regulation of interleukin-1-mediated signaling pathway	1	0	0.999999999999414	1
missMethyl_gometh	GO	hypermethylated	GO:2000668	BP	regulation of dendritic cell apoptotic process	11	3	0.396712155665015	1
missMethyl_gometh	GO	hypermethylated	GO:2000669	BP	negative regulation of dendritic cell apoptotic process	8	1	0.833771811066858	1
missMethyl_gometh	GO	hypermethylated	GO:2000670	BP	positive regulation of dendritic cell apoptotic process	3	2	0.116902374850124	0.844320053559698
missMethyl_gometh	GO	hypermethylated	GO:2000671	BP	regulation of motor neuron apoptotic process	15	4	0.505165949923237	1
missMethyl_gometh	GO	hypermethylated	GO:2000672	BP	negative regulation of motor neuron apoptotic process	11	3	0.561294933812926	1
missMethyl_gometh	GO	hypermethylated	GO:2000673	BP	positive regulation of motor neuron apoptotic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000674	BP	regulation of type B pancreatic cell apoptotic process	9	3	0.561616707410081	1
missMethyl_gometh	GO	hypermethylated	GO:2000675	BP	negative regulation of type B pancreatic cell apoptotic process	6	3	0.359214414991584	1
missMethyl_gometh	GO	hypermethylated	GO:2000676	BP	positive regulation of type B pancreatic cell apoptotic process	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:2000677	BP	regulation of transcription regulatory region DNA binding	34	15	0.0191661602886651	0.291711042871776
missMethyl_gometh	GO	hypermethylated	GO:2000678	BP	negative regulation of transcription regulatory region DNA binding	9	3	0.404675306153361	1
missMethyl_gometh	GO	hypermethylated	GO:2000679	BP	positive regulation of transcription regulatory region DNA binding	20	9	0.0350919367826134	0.43532655131654
missMethyl_gometh	GO	hypermethylated	GO:2000683	BP	regulation of cellular response to X-ray	1	0	0.999999999980312	1
missMethyl_gometh	GO	hypermethylated	GO:2000689	BP	actomyosin contractile ring assembly actin filament organization	4	1	0.766197054739638	1
missMethyl_gometh	GO	hypermethylated	GO:2000690	BP	regulation of cardiac muscle cell myoblast differentiation	1	0	1.00000000001619	1
missMethyl_gometh	GO	hypermethylated	GO:2000691	BP	negative regulation of cardiac muscle cell myoblast differentiation	1	0	1.00000000001619	1
missMethyl_gometh	GO	hypermethylated	GO:2000696	BP	regulation of epithelial cell differentiation involved in kidney development	16	8	0.0921365238395362	0.750082369222736
